nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 3.930257320E+00, 3.258342361E+01, 3.954616165E+01
         2, 3.978460312E+00, 3.214299774E+01, 4.145315552E+01
         3, 4.479261398E+00, 3.215619278E+01, 4.029832458E+01
         4, 4.445099354E+00, 3.261334229E+01, 3.927813721E+01
         5, 3.450874805E+00, 3.210807800E+01, 4.732867050E+01
         6, 3.409652948E+00, 3.253057861E+01, 4.338861465E+01
         7, 5.466158295E+01, 6.502982616E+00, 1.140186119E+01
         8, 5.459695053E+01, 6.998979092E+00, 1.139500046E+01
         9, 5.411921692E+01, 7.004436493E+00, 1.139999962E+01
        10, 5.417885971E+01, 6.506430626E+00, 1.140567589E+01
        11, 5.513933945E+01, 6.496855259E+00, 1.139892864E+01
        12, 5.506803131E+01, 6.988556862E+00, 1.139100933E+01
        13, 1.000287414E+00, 5.327207947E+01, 5.950342941E+01
        14, 9.999644160E-01, 5.277365875E+01, 5.993049240E+01
        15, 1.501901388E+00, 5.277627182E+01, 6.017991638E+01
        16, 1.501793742E+00, 5.327376938E+01, 5.974206161E+01
        17, 5.002875924E-01, 5.327240753E+01, 5.936095047E+01
        18, 5.003184080E-01, 5.277567673E+01, 5.977953339E+01
        19, 2.462158012E+01, 2.220870209E+01, 1.883161736E+01
        20, 2.409117889E+01, 2.236576271E+01, 1.931837273E+01
        21, 2.404868698E+01, 2.180549049E+01, 1.920336914E+01
        22, 2.459103584E+01, 2.165196991E+01, 1.871596336E+01
        23, 2.467108345E+01, 2.276205826E+01, 1.892166519E+01
        24, 2.415313911E+01, 2.292183685E+01, 1.940648270E+01
        25, 4.965567398E+01, 2.137539864E+01, 1.082637405E+01
        26, 4.941672516E+01, 2.180828094E+01, 1.078826237E+01
        27, 4.897213364E+01, 2.158254051E+01, 1.082715607E+01
        28, 4.921083069E+01, 2.115102386E+01, 1.086361122E+01
        29, 5.009972382E+01, 2.160190392E+01, 1.079187965E+01
        30, 4.986152649E+01, 2.203440666E+01, 1.075235176E+01
        31, 6.756059265E+01, 8.565194702E+01, 6.366613388E+00
        32, 6.799925232E+01, 8.589078522E+01, 6.388364315E+00
        33, 6.775834656E+01, 8.632366943E+01, 6.448832512E+00
        34, 6.731892395E+01, 8.608511353E+01, 6.425930977E+00
        35, 6.823897552E+01, 8.545182800E+01, 6.330085278E+00
        36, 6.779991150E+01, 8.521262360E+01, 6.309412003E+00
        37, 1.501466990E+00, 5.377030945E+01, 5.921278381E+01
        38, 1.000106215E+00, 5.376736450E+01, 5.898957825E+01
        39, 5.002451539E-01, 5.376914215E+01, 5.885289764E+01
        40, 3.314647675E+01, 3.461376572E+01, 1.092026806E+01
        41, 3.275310135E+01, 3.435322952E+01, 1.126311874E+01
        42, 3.306128311E+01, 3.398379898E+01, 1.123811436E+01
        43, 3.345963669E+01, 3.426245880E+01, 1.090005493E+01
        44, 3.245164108E+01, 3.472438049E+01, 1.128814220E+01
        45, 3.286377335E+01, 3.497909927E+01, 1.092375755E+01
        46, 1.343376541E+01, 1.056290150E+01, 1.667378044E+01
        47, 1.294235802E+01, 1.056256104E+01, 1.650845146E+01
        48, 1.295873070E+01, 1.003576469E+01, 1.579788303E+01
        49, 1.344892883E+01, 1.004896259E+01, 1.598070621E+01
        50, 1.292742825E+01, 1.108953857E+01, 1.732327843E+01
        51, 1.342257309E+01, 1.108050823E+01, 1.747065735E+01
        52, 4.917735291E+01, 2.224332619E+01, 1.074774265E+01
        53, 4.873265076E+01, 2.201641655E+01, 1.078850937E+01
        54, 4.961986160E+01, 2.247097206E+01, 1.070997143E+01
        55, 1.501104712E+00, 5.426798630E+01, 5.859634399E+01
        56, 1.000180602E+00, 5.426581955E+01, 5.838774872E+01
        57, 5.001806617E-01, 5.426588440E+01, 5.826115417E+01
        58, 2.569614220E+01, 2.084359741E+01, 1.768386078E+01
        59, 2.513642311E+01, 2.096154785E+01, 1.811699677E+01
        60, 2.514145088E+01, 2.041337967E+01, 1.797150040E+01
        61, 2.570532799E+01, 2.030531311E+01, 1.754975128E+01
        62, 2.569509125E+01, 2.138522911E+01, 1.780647278E+01
        63, 2.514021873E+01, 2.151108742E+01, 1.825003433E+01
        64, 4.894273758E+01, 2.267871094E+01, 1.070460129E+01
        65, 4.849378586E+01, 2.244758606E+01, 1.074825096E+01
        66, 4.938503265E+01, 2.290794563E+01, 1.066378403E+01
        67, 1.500690699E+00, 5.476469421E+01, 5.790472794E+01
        68, 1.000251412E+00, 5.476117325E+01, 5.771270370E+01
        69, 5.000998378E-01, 5.476263046E+01, 5.759283829E+01
        70, 6.866922760E+01, 3.731226349E+01, 5.321329117E+00
        71, 6.887613678E+01, 3.696503067E+01, 5.328936100E+00
        72, 6.927164459E+01, 3.727614975E+01, 5.323281288E+00
