nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
        97, 9.650339508E+01, 5.450255203E+01, 1.326802635E+01
        98, 9.750142670E+01, 5.450098038E+01, 1.327335930E+01
        99, 3.501253605E+00, 2.400089645E+01, 1.984266853E+01
       100, 3.000827074E+00, 2.400056839E+01, 1.990288544E+01
       101, 9.048945618E+01, 2.398881912E+01, 1.662270546E+01
       102, 8.998846436E+01, 2.398760605E+01, 1.671768951E+01
       103, 9.099046326E+01, 2.399001312E+01, 1.653344727E+01
       104, 6.459340668E+01, 8.909238434E+01, 2.000990677E+01
       105, 6.443482208E+01, 8.960841370E+01, 2.085983849E+01
       106, 6.388258362E+01, 8.954772186E+01, 2.020384598E+01
       107, 6.406036377E+01, 8.902102661E+01, 1.954607201E+01
       108, 6.513056183E+01, 8.917657471E+01, 2.059558105E+01
       109, 6.496253204E+01, 8.968357086E+01, 2.173064995E+01
       110, 9.700238800E+01, 5.400173950E+01, 1.331128502E+01
       111, 9.650355530E+01, 5.400269318E+01, 1.330842876E+01
       112, 9.750150299E+01, 5.400104523E+01, 1.331377316E+01
       113, 8.033718109E+01, 4.694090271E+01, 1.349801159E+01
       114, 8.073097992E+01, 4.669577408E+01, 1.354292870E+01
       115, 8.079804230E+01, 4.726661301E+01, 1.349831963E+01
       116, 8.045372772E+01, 4.718119431E+01, 1.348335075E+01
       117, 8.019414520E+01, 4.667893982E+01, 1.350531101E+01
       118, 8.025631714E+01, 4.644862366E+01, 1.352800560E+01
       119, 8.147077942E+01, 4.193907547E+01, 1.412813568E+01
       120, 8.198430634E+01, 4.197483063E+01, 1.415706062E+01
       121, 8.200431824E+01, 4.250114441E+01, 1.408684731E+01
       122, 8.149340820E+01, 4.247549820E+01, 1.405691147E+01
       123, 8.197196960E+01, 4.144696045E+01, 1.423175907E+01
       124, 8.147304535E+01, 4.139656067E+01, 1.420636177E+01
       125, 2.760359764E+01, 3.270853806E+01, 9.908502579E+00
       126, 2.775180435E+01, 3.318415833E+01, 9.925399780E+00
       127, 2.725379944E+01, 3.332524490E+01, 9.424026489E+00
       128, 2.710672188E+01, 3.284399796E+01, 9.396495819E+00
       129, 2.810171700E+01, 3.255960464E+01, 1.044612885E+01
       130, 2.825263977E+01, 3.303553391E+01, 1.045123005E+01
       131, 4.129667282E+01, 3.493338013E+01, 1.757656479E+01
       132, 4.105186462E+01, 3.449308395E+01, 1.781056976E+01
       133, 4.150812149E+01, 3.425211334E+01, 1.780925369E+01
       134, 4.175243378E+01, 3.469565582E+01, 1.756299210E+01
       135, 4.060339737E+01, 3.473797226E+01, 1.776889801E+01
       136, 4.085028458E+01, 3.517467880E+01, 1.755094528E+01
       137, 3.885490036E+01, 1.630937386E+01, 2.148189926E+01
       138, 3.922042084E+01, 1.593658066E+01, 2.133172798E+01
       139, 3.960996246E+01, 1.620367241E+01, 2.138159943E+01
       140, 3.919682312E+01, 1.659375000E+01, 2.154500198E+01
       141, 3.850787354E+01, 1.602740860E+01, 2.142436218E+01
       142, 3.886901093E+01, 1.569416332E+01, 2.128503036E+01
       143, 3.501338005E+00, 2.450100708E+01, 1.980123138E+01
       144, 3.000892162E+00, 2.450064468E+01, 1.985829163E+01
       145, 9.049149323E+01, 2.349072266E+01, 1.664701653E+01
       146, 8.999080658E+01, 2.348981285E+01, 1.674605560E+01
       147, 9.099221802E+01, 2.349164200E+01, 1.655352211E+01
       148, 9.700248718E+01, 5.350182724E+01, 1.335252190E+01
       149, 9.650369263E+01, 5.350281525E+01, 1.334966278E+01
       150, 9.750157166E+01, 5.350110245E+01, 1.335495758E+01
       151, 6.319259262E+01, 7.647891235E+01, 1.354782581E+01
