nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 1.100033665E+01, 8.514379120E+01, 3.159119415E+01
         2, 1.085231972E+01, 8.559265137E+01, 3.184088326E+01
         3, 1.035419846E+01, 8.555051422E+01, 3.172172546E+01
         4, 1.049689102E+01, 8.510606384E+01, 3.147092056E+01
         5, 1.150283527E+01, 8.516468811E+01, 3.170477676E+01
         6, 1.135317135E+01, 8.562100220E+01, 3.195667839E+01
         7, 1.925781631E+01, 1.822938538E+01, 3.802330780E+01
         8, 1.940851402E+01, 1.775371742E+01, 3.827764511E+01
         9, 1.988463402E+01, 1.791185760E+01, 3.725487137E+01
        10, 1.973335457E+01, 1.838842201E+01, 3.702415085E+01
        11, 1.893218994E+01, 1.760158157E+01, 3.935161591E+01
        12, 1.878124619E+01, 1.807825470E+01, 3.906897354E+01
        13, 4.129624176E+01, 2.173197556E+01, 1.700542259E+01
        14, 4.114139938E+01, 2.220739555E+01, 1.700122833E+01
        15, 4.066434479E+01, 2.205191803E+01, 1.723137283E+01
        16, 4.081972504E+01, 2.157672501E+01, 1.723544312E+01
        17, 4.177275848E+01, 2.188722229E+01, 1.678140640E+01
        18, 4.161737823E+01, 2.236241722E+01, 1.677793503E+01
        19, 6.802590942E+01, 6.988932037E+01, 1.110527039E+01
        20, 6.755503845E+01, 6.973832703E+01, 1.100235081E+01
        21, 6.770345306E+01, 6.926153564E+01, 1.096182632E+01
        22, 6.817502594E+01, 6.941228485E+01, 1.106130219E+01
        23, 6.787669373E+01, 7.036779022E+01, 1.114808083E+01
        24, 6.740598297E+01, 7.021493530E+01, 1.104133892E+01
        25, 7.984416962E+01, 7.483195496E+01, 1.549228096E+01
        26, 7.938673401E+01, 7.467978668E+01, 1.527024174E+01
        27, 7.951481628E+01, 7.419743347E+01, 1.503300762E+01
        28, 7.996583557E+01, 7.435009003E+01, 1.523902607E+01
        29, 7.971516418E+01, 7.531274414E+01, 1.574860191E+01
        30, 7.925888062E+01, 7.516207123E+01, 1.551249886E+01
        31, 7.002343178E+00, 6.051188660E+01, 2.016104507E+01
        32, 6.502014637E+00, 6.050956726E+01, 2.026072693E+01
        33, 6.500060081E+00, 6.001175690E+01, 2.023564148E+01
        34, 7.000051975E+00, 6.001459122E+01, 2.013674927E+01
        35, 6.500035286E+00, 6.100932693E+01, 2.029427338E+01
        36, 7.000030041E+00, 6.101160812E+01, 2.019391441E+01
        37, 4.224927139E+01, 2.204247093E+01, 1.656278610E+01
        38, 4.209442902E+01, 2.251789093E+01, 1.655911255E+01
        39, 9.852237701E+00, 1.150530720E+01, 1.921182098E+02
        40, 1.033170223E+01, 1.164082527E+01, 1.540926361E+02
        41, 1.018276691E+01, 1.212253475E+01, 1.311456909E+02
        42, 9.715117455E+00, 1.199760914E+01, 1.426433411E+02
        43, 1.047651577E+01, 1.116487598E+01, 0.000000000E+00
        44, 1.000000000E+01, 1.100962543E+01, 0.000000000E+00
        45, 6.864281464E+01, 6.956951141E+01, 1.116357708E+01
        46, 6.849524689E+01, 7.004649353E+01, 1.121163273E+01
        47, 6.834696960E+01, 7.052326965E+01, 1.125811481E+01
        48, 5.803665161E+01, 3.507340622E+01, 1.098875332E+01
        49, 5.851396179E+01, 3.522958374E+01, 1.089834023E+01
        50, 5.835977554E+01, 3.570521545E+01, 1.088888836E+01
        51, 5.788250351E+01, 3.554895401E+01, 1.097826672E+01
        52, 5.819089127E+01, 3.459788513E+01, 1.099844646E+01
        53, 5.866823959E+01, 3.475397873E+01, 1.090702343E+01
        54, 7.987471104E+00, 2.134198570E+01, 4.798438263E+01
        55, 8.475605965E+00, 2.140221977E+01, 4.753123093E+01
        56, 8.496029854E+00, 2.188364029E+01, 4.632018661E+01
        57, 8.000417709E+00, 2.182591629E+01, 4.676126480E+01
        58, 7.979588032E+00, 2.085507393E+01, 4.928586578E+01
        59, 8.456118584E+00, 2.091940308E+01, 4.882067871E+01
        60, 1.070834446E+01, 8.606080627E+01, 3.210592270E+01
        61, 1.021044064E+01, 8.602650452E+01, 3.199244499E+01
        62, 1.120863914E+01, 8.608130646E+01, 3.221389008E+01
        63, 4.272578812E+01, 2.219771957E+01, 1.634941292E+01
        64, 4.257040024E+01, 2.267291641E+01, 1.634602165E+01
        65, 4.817734146E+01, 6.182323456E+01, 8.170694351E+00
        66, 4.802517700E+01, 6.229932022E+01, 8.056562424E+00
        67, 4.755265427E+01, 6.214165497E+01, 8.022583008E+00
        68, 4.770452118E+01, 6.166527557E+01, 8.142189026E+00
