nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 7.647358704E+01, 7.505575180E+00, 1.072796249E+01
         2, 7.647840881E+01, 7.004989624E+00, 1.069898033E+01
         3, 7.697953033E+01, 7.000908852E+00, 1.071916580E+01
         4, 7.697499847E+01, 7.500888348E+00, 1.074990559E+01
         5, 7.597836304E+01, 7.000936031E+00, 1.067693520E+01
         6, 7.597353363E+01, 7.500912666E+00, 1.070410538E+01
         7, 4.246950912E+01, 3.505340576E+01, 3.811319351E+00
         8, 4.260430908E+01, 3.460660553E+01, 3.956128597E+00
         9, 4.309183884E+01, 3.476020432E+01, 4.059809208E+00
        10, 4.295620728E+01, 3.520753860E+01, 3.928016901E+00
        11, 4.197587585E+01, 3.490728378E+01, 3.695767403E+00
        12, 4.211249161E+01, 3.445889282E+01, 3.857774019E+00
        13, 8.699961853E+01, 2.500361204E+00, 1.045717335E+01
        14, 8.749963379E+01, 2.500446320E+00, 1.045369339E+01
        15, 8.749940491E+01, 3.000547647E+00, 1.051386261E+01
        16, 8.699938965E+01, 3.000360966E+00, 1.051580906E+01
        17, 8.699977875E+01, 2.000361204E+00, 1.039935303E+01
        18, 8.749979401E+01, 2.000329018E+00, 1.039437866E+01
        19, 1.051752186E+01, 5.159449005E+01, 1.698960114E+01
        20, 1.050021553E+01, 5.111689758E+01, 1.711013412E+01
        21, 1.100080585E+01, 5.117737579E+01, 1.675172424E+01
        22, 1.101598167E+01, 5.165839386E+01, 1.664228058E+01
        23, 1.001455498E+01, 5.152720642E+01, 1.732847595E+01
        24, 1.000380898E+01, 5.104500961E+01, 1.746190643E+01
        25, 8.649928284E+01, 3.000658512E+00, 1.051788044E+01
        26, 8.649955750E+01, 2.500537872E+00, 1.046080208E+01
        27, 8.649975586E+01, 2.000397444E+00, 1.040411949E+01
        28, 2.244279671E+01, 5.596196747E+01, 1.101340961E+01
        29, 2.196662712E+01, 5.580944824E+01, 1.109381294E+01
        30, 2.212160110E+01, 5.533436203E+01, 1.078827381E+01
        31, 2.259680939E+01, 5.548655319E+01, 1.070417976E+01
        32, 2.228878593E+01, 5.643737793E+01, 1.131406879E+01
        33, 2.181364059E+01, 5.628541946E+01, 1.139003372E+01
        34, 6.820173645E+01, 3.798616409E+01, 1.210135174E+01
        35, 6.833729553E+01, 3.750489044E+01, 1.207974911E+01
        36, 6.880717468E+01, 3.766600418E+01, 1.228460693E+01
        37, 6.867182159E+01, 3.814711380E+01, 1.231015587E+01
        38, 6.772682190E+01, 3.783824921E+01, 1.189686966E+01
        39, 6.786273956E+01, 3.735424042E+01, 1.187812138E+01
        40, 2.000067949E+00, 2.300131416E+01, 3.206313705E+01
        41, 2.000844479E+00, 2.250126457E+01, 3.146787262E+01
