nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 9.449893951E+01, 8.697463989E+01, 1.033800316E+01
         2, 9.500099182E+01, 8.698535156E+01, 1.020543861E+01
         3, 9.500089264E+01, 8.748571014E+01, 1.023410797E+01
         4, 9.450089264E+01, 8.747440338E+01, 1.036862564E+01
         5, 9.449700165E+01, 8.647187042E+01, 1.029180622E+01
         6, 9.499851227E+01, 8.647998047E+01, 1.016257858E+01
         7, 9.449877167E+01, 9.449255371E+01, 9.100259781E+00
         8, 9.449780273E+01, 9.499408722E+01, 8.969076157E+00
         9, 9.399597931E+01, 9.499578094E+01, 8.923482895E+00
        10, 9.399742126E+01, 9.449412537E+01, 9.070781708E+00
        11, 9.499967194E+01, 9.499156952E+01, 9.006714821E+00
        12, 9.499966431E+01, 9.449110413E+01, 9.123464584E+00
        13, 4.625749207E+01, 5.861115265E+01, 2.620091057E+01
        14, 4.675529861E+01, 5.858534622E+01, 2.501540756E+01
        15, 4.677239227E+01, 5.909288406E+01, 2.459996033E+01
        16, 4.627486801E+01, 5.912556458E+01, 2.562625122E+01
        17, 4.623937988E+01, 5.810487366E+01, 2.652131271E+01
        18, 4.673886871E+01, 5.808277512E+01, 2.524585152E+01
        19, 1.370716286E+01, 7.988830566E+01, 1.555407143E+01
        20, 1.345973015E+01, 7.997157288E+01, 1.555896664E+01
        21, 1.337688732E+01, 7.961489105E+01, 1.554135799E+01
        22, 1.379202271E+01, 7.954759979E+01, 1.554238796E+01
        23, 1.357024002E+01, 8.043885803E+01, 1.558160591E+01
        24, 1.387747765E+01, 8.007644653E+01, 1.555978394E+01
        25, 3.222518921E+01, 9.146630096E+01, 1.313325977E+01
        26, 3.179700661E+01, 9.118111420E+01, 1.307321167E+01
        27, 3.209205627E+01, 9.077346039E+01, 1.301299095E+01
        28, 3.251400757E+01, 9.106089020E+01, 1.306448555E+01
        29, 3.193532181E+01, 9.187293243E+01, 1.321318913E+01
        30, 3.150107002E+01, 9.158854675E+01, 1.314233971E+01
        31, 5.046044159E+01, 1.925504303E+01, 1.215607548E+01
        32, 4.995135880E+01, 1.911140251E+01, 1.211593533E+01
        33, 5.008204651E+01, 1.865078735E+01, 1.090018082E+01
        34, 5.057985306E+01, 1.878483200E+01, 1.171890450E+01
        35, 4.985304260E+01, 1.956839943E+01, 1.325544739E+01
        36, 5.035237122E+01, 1.973021507E+01, 1.269335175E+01
        37, 9.950084686E+01, 1.104821491E+01, 1.398936987E+00
        38, 9.950562286E+01, 1.153811932E+01, 1.123232722E+00
        39, 9.899912262E+01, 1.160120392E+01, 1.139336705E+00
        40, 9.899110413E+01, 1.112238312E+01, 1.408047915E+00
        41, 1.000000000E+02, 1.098925781E+01, 1.392106652E+00
        42, 1.000000000E+02, 1.148876953E+01, 1.113559484E+00
        43, 1.735992241E+01, 2.189177513E+01, 2.909624481E+01
        44, 1.741589355E+01, 2.133333778E+01, 2.947782326E+01
        45, 1.792983437E+01, 2.125284576E+01, 3.040694618E+01
        46, 1.788076973E+01, 2.180854988E+01, 3.013733101E+01
        47, 1.689989662E+01, 2.141316414E+01, 2.852751541E+01
        48, 1.684186363E+01, 2.195076561E+01, 2.805567360E+01
        49, 9.449505615E+01, 8.596747589E+01, 1.023151588E+01
        50, 9.499765015E+01, 8.597933960E+01, 1.010637379E+01
        51, 8.084202576E+01, 1.747235298E+01, 1.359073162E+01
        52, 8.045222473E+01, 1.770099449E+01, 1.357833385E+01
        53, 8.021945190E+01, 1.726010513E+01, 1.356551170E+01
        54, 8.061280060E+01, 1.701910591E+01, 1.357501507E+01
        55, 8.107238007E+01, 1.793510628E+01, 1.360792065E+01
        56, 8.068101501E+01, 1.813116074E+01, 1.359242153E+01
        57, 7.515076447E+01, 2.619998360E+01, 1.361004543E+01
        58, 7.466831207E+01, 2.625632858E+01, 1.359431458E+01
        59, 7.456136322E+01, 2.578170776E+01, 1.352023697E+01
        60, 7.505752563E+01, 2.572150230E+01, 1.354453945E+01
        61, 7.524335480E+01, 2.667797470E+01, 1.368451500E+01
        62, 7.476532745E+01, 2.672617340E+01, 1.367649937E+01
        63, 9.449957275E+01, 9.399010468E+01, 9.239998817E+00
        64, 9.499966431E+01, 9.399063873E+01, 9.246647835E+00
        65, 5.461469650E+01, 4.498070717E+00, 1.214647102E+01
        66, 5.460953903E+01, 3.999063492E+00, 1.194790459E+01
        67, 5.510739136E+01, 3.999762535E+00, 1.205836296E+01
        68, 5.511084747E+01, 4.499188900E+00, 1.226105881E+01
        69, 5.412556839E+01, 4.493380547E+00, 1.204543304E+01
        70, 5.411293411E+01, 3.998019934E+00, 1.185071278E+01
        71, 9.449499512E+01, 8.546350098E+01, 1.015798759E+01
        72, 9.499735260E+01, 8.547814178E+01, 1.003754997E+01
        73, 6.876563263E+01, 8.145018005E+01, 1.506558037E+01
        74, 6.864512634E+01, 8.198880768E+01, 1.527053452E+01
        75, 6.816512299E+01, 8.187527466E+01, 1.509498596E+01
        76, 6.828040314E+01, 8.133502197E+01, 1.489450264E+01
        77, 6.924761200E+01, 8.156760406E+01, 1.528140831E+01
        78, 6.912917328E+01, 8.210803223E+01, 1.549024105E+01
        79, 7.766498566E+01, 5.867059326E+01, 1.341419792E+01
        80, 7.806069946E+01, 5.892925262E+01, 1.316688251E+01
        81, 7.775299835E+01, 5.930904388E+01, 1.315438938E+01
        82, 7.736142731E+01, 5.905214310E+01, 1.339953899E+01
        83, 7.837188721E+01, 5.855335236E+01, 1.316672611E+01
        84, 7.797069550E+01, 5.829365540E+01, 1.341610909E+01
        85, 9.950595093E+01, 9.553973198E+00, 2.383788824E+00
        86, 9.950444031E+01, 1.005429745E+01, 2.031387329E+00
        87, 9.900428772E+01, 1.012652493E+01, 2.036303520E+00
        88, 9.900654602E+01, 9.626685143E+00, 2.386107922E+00
        89, 1.000000000E+02, 9.490722656E+00, 2.381950617E+00
        90, 1.000000000E+02, 9.990234375E+00, 2.028867483E+00
        91, 8.552106476E+01, 1.322972012E+01, 1.379753876E+01
        92, 8.505459595E+01, 1.346779442E+01, 1.372790241E+01
        93, 8.488358307E+01, 1.294848728E+01, 1.371584892E+01
        94, 8.534606171E+01, 1.270163918E+01, 1.377867603E+01
        95, 8.568830872E+01, 1.375057888E+01, 1.379199028E+01
        96, 8.521785736E+01, 1.398239899E+01, 1.371917439E+01
        97, 9.449529266E+01, 8.496112061E+01, 1.007301903E+01
        98, 9.499797058E+01, 8.497682190E+01, 9.957292557E+00
        99, 5.961682320E+00, 9.900016785E+01, 1.229866791E+01
       100, 5.464884758E+00, 9.900014496E+01, 1.256076241E+01
       101, 5.461454391E+00, 9.850054169E+01, 1.263516617E+01
       102, 5.958216190E+00, 9.850061035E+01, 1.237413597E+01
       103, 5.964984417E+00, 9.949995422E+01, 1.225291920E+01
       104, 5.468168259E+00, 9.949996185E+01, 1.251558685E+01
       105, 6.458479404E+00, 9.900018311E+01, 1.201382065E+01
       106, 6.454983711E+00, 9.850066376E+01, 1.208944798E+01
       107, 6.461798668E+00, 9.949994659E+01, 1.196792126E+01
       108, 9.900373840E+01, 9.132315636E+00, 2.751851320E+00
       109, 9.950698853E+01, 9.054915428E+00, 2.754270554E+00
       110, 1.000000000E+02, 8.991210938E+00, 2.753881693E+00
       111, 3.190936279E+01, 7.454790115E+00, 2.065461540E+01
       112, 3.185265350E+01, 8.085619926E+00, 2.150013161E+01
       113, 3.134769440E+01, 8.283737183E+00, 2.230781364E+01
       114, 3.129252625E+01, 7.811272144E+00, 2.177900314E+01
       115, 3.233526993E+01, 8.018389702E+00, 2.091469765E+01
       116, 3.245302963E+01, 7.392859936E+00, 2.002844048E+01
       117, 9.449676514E+01, 8.445930481E+01, 9.978010178E+00
       118, 9.499880981E+01, 8.447764587E+01, 9.867650986E+00
       119, 2.209517097E+01, 9.472094536E+00, 4.554587173E+01
       120, 2.237846375E+01, 9.082603455E+00, 4.786449432E+01
       121, 2.292191505E+01, 9.181792259E+00, 4.615060806E+01
       122, 2.270274734E+01, 9.563650131E+00, 4.457935333E+01
       123, 2.153652763E+01, 9.403367996E+00, 4.544164276E+01
       124, 2.181689262E+01, 9.004637718E+00, 4.817853928E+01
       125, 7.780577850E+01, 2.137449455E+01, 1.347903156E+01
       126, 7.795495605E+01, 2.187088776E+01, 1.347762012E+01
       127, 7.748052216E+01, 2.201326942E+01, 1.346959305E+01
       128, 7.731382751E+01, 2.151169014E+01, 1.346868610E+01
       129, 7.829476166E+01, 2.125061417E+01, 1.348833179E+01
       130, 7.843337250E+01, 2.173511887E+01, 1.348448944E+01
       131, 9.540661621E+01, 3.494672537E+00, 8.357655525E+00
       132, 9.548390198E+01, 3.972702980E+00, 8.017978668E+00
       133, 9.501192474E+01, 4.007046700E+00, 8.233447075E+00
       134, 9.493109894E+01, 3.521025896E+00, 8.562441826E+00
       135, 9.589577484E+01, 3.452949524E+00, 8.177467346E+00
       136, 9.596433258E+01, 3.915144682E+00, 7.837271690E+00
       137, 2.235508537E+01, 9.900689125E+00, 4.355142593E+01
       138, 2.179403877E+01, 9.859889984E+00, 4.368301392E+01
       139, 2.124980927E+01, 9.808460236E+00, 4.336101151E+01
       140, 9.900143433E+01, 8.636725426E+00, 3.133583784E+00
       141, 9.950389099E+01, 8.559996605E+00, 3.136897564E+00
       142, 1.000000000E+02, 8.491699219E+00, 3.139928102E+00
       143, 6.611401367E+01, 4.987137604E+01, 2.562630081E+01
       144, 6.662682343E+01, 5.001173782E+01, 2.637483978E+01
       145, 6.653073883E+01, 5.047200394E+01, 2.617191696E+01
       146, 6.602082825E+01, 5.033131027E+01, 2.541067123E+01
       147, 6.669148254E+01, 4.954733276E+01, 2.642944145E+01
       148, 6.618491364E+01, 4.940565109E+01, 2.574571800E+01
       149, 4.988299847E+00, 3.989179611E+01, 4.527136385E-01
       150, 4.490390301E+00, 3.995121002E+01, 4.165659845E-01
       151, 4.488111496E+00, 3.944939423E+01, 4.521245956E-01
       152, 4.983353615E+00, 3.939607239E+01, 4.924708903E-01
       153, 4.492501736E+00, 4.045205307E+01, 3.831047118E-01
       154, 4.991831779E+00, 4.038554001E+01, 4.157538712E-01
       155, 9.449884796E+01, 8.396077728E+01, 9.875348091E+00
       156, 9.499993896E+01, 8.397589111E+01, 9.768917084E+00
       157, 9.449855804E+01, 8.345825958E+01, 9.766039848E+00
       158, 9.499999237E+01, 8.347519684E+01, 9.663633347E+00
       159, 7.878755188E+01, 2.113623428E+01, 1.349751949E+01
       160, 7.892008972E+01, 2.160232544E+01, 1.349110699E+01
       161, 9.899996948E+01, 8.141747475E+00, 3.526898384E+00
       162, 9.950409698E+01, 8.061794281E+00, 3.534322739E+00
       163, 1.000000000E+02, 7.992187500E+00, 3.538429260E+00
       164, 9.449797821E+01, 8.295646667E+01, 9.652679443E+00
       165, 9.499974060E+01, 8.297983551E+01, 9.554337502E+00
       166, 9.899951172E+01, 7.646616459E+00, 3.929069996E+00
       167, 9.950434113E+01, 7.563769341E+00, 3.940330029E+00
       168, 1.000000000E+02, 7.492675781E+00, 3.945952415E+00
       169, 9.097465515E+01, 8.331267548E+01, 1.058000946E+01
       170, 9.096618652E+01, 8.280711365E+01, 1.032915401E+01
       171, 9.147054291E+01, 8.280850983E+01, 1.025681782E+01
       172, 9.147717285E+01, 8.331262207E+01, 1.045837498E+01
       173, 9.047108459E+01, 8.331209564E+01, 1.069631577E+01
       174, 9.046057892E+01, 8.280502319E+01, 1.036950397E+01
       175, 6.815863800E+01, 3.455050659E+01, 1.705279732E+01
       176, 6.806297302E+01, 3.502004242E+01, 1.737290764E+01
       177, 6.749684143E+01, 3.494352341E+01, 1.736294174E+01
       178, 6.759918213E+01, 3.447579956E+01, 1.704398346E+01
       179, 6.862729645E+01, 3.509478760E+01, 1.736942291E+01
       180, 6.871215057E+01, 3.462053299E+01, 1.704901505E+01
       181, 9.449735260E+01, 8.245842743E+01, 9.537559509E+00
       182, 9.499918365E+01, 8.247824860E+01, 9.439385414E+00
       183, 9.899969482E+01, 7.151388645E+00, 4.336387157E+00
       184, 9.950466919E+01, 7.065954685E+00, 4.351290703E+00
       185, 1.000000000E+02, 6.993164063E+00, 4.358670712E+00
       186, 9.070089340E+00, 3.243025970E+01, 3.719284534E+00
       187, 9.088654518E+00, 3.192789459E+01, 4.087144375E+00
       188, 9.589613914E+00, 3.193480492E+01, 4.403074265E+00
       189, 9.575354576E+00, 3.243706131E+01, 4.017174721E+00
       190, 8.599020958E+00, 3.192472267E+01, 3.805478334E+00
       191, 8.565443993E+00, 3.243645477E+01, 3.439837694E+00
       192, 6.794925690E+01, 3.548902130E+01, 1.771003342E+01
       193, 6.737886047E+01, 3.541184616E+01, 1.769696045E+01
       194, 6.851424408E+01, 3.556718445E+01, 1.770821381E+01
       195, 9.449566650E+01, 8.195732117E+01, 9.420472145E+00
       196, 9.499709320E+01, 8.197107697E+01, 9.319996834E+00
       197, 9.900043488E+01, 6.656001568E+00, 4.747171402E+00
       198, 9.950511932E+01, 6.568266392E+00, 4.765483379E+00
       199, 1.000000000E+02, 6.493652344E+00, 4.774639130E+00
       200, 8.584335327E+01, 9.438821793E+00, 1.348847961E+01
       201, 8.600165558E+01, 9.933423996E+00, 1.362035370E+01
       202, 8.550435638E+01, 1.014423275E+01, 1.358545780E+01
       203, 8.536283875E+01, 9.672451019E+00, 1.348294067E+01
       204, 8.629793549E+01, 9.198963165E+00, 1.348236656E+01
       205, 8.647140503E+01, 9.700907707E+00, 1.364486504E+01
       206, 9.449332428E+01, 8.145463562E+01, 9.302920341E+00
       207, 9.499528503E+01, 8.146808624E+01, 9.199319839E+00
       208, 9.900147247E+01, 6.160326958E+00, 5.159036636E+00
       209, 9.950564575E+01, 6.070566654E+00, 5.180818558E+00
       210, 1.000000000E+02, 5.994140625E+00, 5.191634655E+00
       211, 8.996807861E+01, 8.882623291E+01, 1.294055176E+01
       212, 8.991096497E+01, 8.833428955E+01, 1.274564743E+01
       213, 9.042777252E+01, 8.833360291E+01, 1.241090679E+01
       214, 9.048307800E+01, 8.882767487E+01, 1.252384472E+01
       215, 8.944585419E+01, 8.882536316E+01, 1.332212639E+01
       216, 8.939559174E+01, 8.832929993E+01, 1.302520561E+01
       217, 2.019899940E+01, 6.222932816E+01, 1.576232624E+01
       218, 2.044047928E+01, 6.180133438E+01, 1.576218224E+01
       219, 2.101057434E+01, 6.195997620E+01, 1.577142334E+01
       220, 2.077798653E+01, 6.236774826E+01, 1.577063751E+01
       221, 1.986811256E+01, 6.164342117E+01, 1.575410271E+01
       222, 1.958704758E+01, 6.204335022E+01, 1.575449562E+01
       223, 2.849579430E+01, 9.298921204E+01, 1.304717731E+01
       224, 2.795235062E+01, 9.282968903E+01, 1.282282639E+01
       225, 2.827509880E+01, 9.237239075E+01, 1.282118893E+01
       226, 2.880797577E+01, 9.254806519E+01, 1.301264572E+01
       227, 2.818391418E+01, 9.344019318E+01, 1.307697773E+01
       228, 2.762640190E+01, 9.331227875E+01, 1.281691647E+01
       229, 9.449148560E+01, 8.094089508E+01, 9.182941437E+00
       230, 9.499402618E+01, 8.096393585E+01, 9.076414108E+00
       231, 3.193688965E+01, 5.170825577E+01, 1.582346153E+01
       232, 3.228347015E+01, 5.187768173E+01, 1.542406654E+01
       233, 3.197664070E+01, 5.222732544E+01, 1.577717590E+01
       234, 3.152573967E+01, 5.192559052E+01, 1.618861961E+01
       235, 3.245778275E+01, 5.141658401E+01, 1.518698597E+01
       236, 3.198274422E+01, 5.135707855E+01, 1.585126781E+01
       237, 9.900238800E+01, 5.664436340E+00, 5.569314957E+00
       238, 9.950607300E+01, 5.572847843E+00, 5.594799519E+00
       239, 1.000000000E+02, 5.494628906E+00, 5.607250690E+00
       240, 5.481369019E+01, 9.325807953E+01, 1.852082443E+01
       241, 5.531965637E+01, 9.326378632E+01, 1.826078415E+01
       242, 5.530334854E+01, 9.372457886E+01, 1.754840660E+01
       243, 5.478746414E+01, 9.371990204E+01, 1.766213799E+01
       244, 5.484236908E+01, 9.279149628E+01, 1.948934174E+01
       245, 5.533284760E+01, 9.278398895E+01, 1.906233025E+01
       246, 2.070851517E+01, 6.139466476E+01, 1.576247787E+01
       247, 2.126901817E+01, 6.154339218E+01, 1.577269745E+01
       248, 2.014813232E+01, 6.124373245E+01, 1.575316238E+01
       249, 7.692384338E+01, 9.547208405E+01, 6.226551056E+00
       250, 7.642195892E+01, 9.547750854E+01, 6.952664375E+00
       251, 7.641651917E+01, 9.496257019E+01, 7.021902084E+00
       252, 7.691929626E+01, 9.494465637E+01, 6.190728664E+00
       253, 7.692537689E+01, 9.598831940E+01, 6.265465260E+00
       254, 7.642439270E+01, 9.599164581E+01, 6.907433510E+00
       255, 9.448962402E+01, 8.042757416E+01, 9.063495636E+00
       256, 9.498894501E+01, 8.044900513E+01, 8.949684143E+00
       257, 7.742349243E+01, 9.546844482E+01, 5.577425003E+00
       258, 7.741764832E+01, 9.493305969E+01, 5.462283134E+00
       259, 7.742579651E+01, 9.598965454E+01, 5.684854031E+00
       260, 7.548338318E+01, 1.774462700E+01, 1.348265934E+01
       261, 7.592694855E+01, 1.749991226E+01, 1.348569393E+01
       262, 7.612449646E+01, 1.798566818E+01, 1.348503304E+01
       263, 7.567289734E+01, 1.822388840E+01, 1.347977638E+01
       264, 7.528989410E+01, 1.726938820E+01, 1.348397446E+01
       265, 7.570121765E+01, 1.700858688E+01, 1.348503494E+01
       266, 9.900278473E+01, 5.168231487E+00, 5.977416039E+00
       267, 9.950621796E+01, 5.075084209E+00, 6.006016254E+00
       268, 1.000000000E+02, 4.995117188E+00, 6.019998074E+00
       269, 9.371986389E+01, 7.268373871E+01, 7.686377048E+00
       270, 9.426531219E+01, 7.270663452E+01, 7.354610443E+00
       271, 9.429693604E+01, 7.325919342E+01, 7.404348373E+00
       272, 9.375624847E+01, 7.322676849E+01, 7.729191303E+00
       273, 9.422406006E+01, 7.215778351E+01, 7.342434883E+00
       274, 9.367655182E+01, 7.214891052E+01, 7.673784733E+00
       275, 2.690319633E+01, 9.798490906E+01, 1.364927959E+01
       276, 2.694999313E+01, 9.747541046E+01, 1.363856697E+01
       277, 2.742949295E+01, 9.753816986E+01, 1.428817654E+01
       278, 2.738569069E+01, 9.800382996E+01, 1.428801823E+01
       279, 2.640850449E+01, 9.796820831E+01, 1.308500004E+01
       280, 2.646046829E+01, 9.744523621E+01, 1.309061146E+01
       281, 9.317237854E+01, 7.267237091E+01, 8.009278297E+00
       282, 9.313029480E+01, 7.214540863E+01, 7.990243435E+00
       283, 9.362072754E+01, 7.162049866E+01, 7.695771694E+00
       284, 9.308026123E+01, 7.162406158E+01, 7.996581078E+00
       285, 4.866889572E+01, 4.191475677E+01, 6.152647972E+00
       286, 4.857845306E+01, 4.234986496E+01, 7.606871605E+00
       287, 4.808911896E+01, 4.241397095E+01, 8.589138985E+00
       288, 4.818498993E+01, 4.197323227E+01, 7.244712353E+00
       289, 4.915790939E+01, 4.185579681E+01, 5.589143276E+00
       290, 4.907740784E+01, 4.229912567E+01, 7.082849979E+00
       291, 9.448319244E+01, 7.990602875E+01, 8.942729950E+00
       292, 9.498347473E+01, 7.992875671E+01, 8.819113731E+00
       293, 5.424166870E+01, 4.067206955E+01, 1.894868279E+01
       294, 5.428715515E+01, 4.017810822E+01, 1.931490517E+01
       295, 5.479999542E+01, 4.026925278E+01, 1.901150131E+01
       296, 5.474858093E+01, 4.076329422E+01, 1.874604607E+01
       297, 5.374174500E+01, 4.058313751E+01, 1.935108376E+01
       298, 5.377481461E+01, 4.008924866E+01, 1.985115433E+01
       299, 9.900290680E+01, 4.671518326E+00, 6.382668972E+00
       300, 9.950606537E+01, 4.577368736E+00, 6.413695335E+00
       301, 1.000000000E+02, 4.495605469E+00, 6.429356575E+00
       302, 4.899258804E+01, 4.273702621E+01, 8.415723801E+00
       303, 4.848982620E+01, 4.277840424E+01, 8.896879196E+00
       304, 4.956916046E+01, 4.225943375E+01, 7.141925335E+00
       305, 4.948691940E+01, 4.270898438E+01, 8.399105072E+00
       306, 9.258228302E+01, 7.214323425E+01, 8.296353340E+00
       307, 9.254033661E+01, 7.163032532E+01, 8.285957336E+00
       308, 7.147241974E+01, 8.560740662E+01, 1.684524345E+01
       309, 7.144406128E+01, 8.512326050E+01, 1.691848373E+01
