nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 2.236260605E+01, 1.834113121E+01, 1.027695274E+01
         2, 2.186249733E+01, 1.834095001E+01, 1.062531376E+01
         3, 2.186271095E+01, 1.784099007E+01, 1.063465118E+01
         4, 2.236281204E+01, 1.784115601E+01, 1.029892921E+01
         5, 2.236238480E+01, 1.884110451E+01, 1.025420952E+01
         6, 2.186227608E+01, 1.884090042E+01, 1.061528873E+01
         7, 5.649934387E+01, 9.000737190E+00, 8.692479134E+00
         8, 5.699935913E+01, 9.000723839E+00, 8.786579132E+00
         9, 5.699924469E+01, 9.500847816E+00, 8.683078766E+00
        10, 5.649922562E+01, 9.500862122E+00, 8.585272789E+00
        11, 5.649944305E+01, 8.500626564E+00, 8.800232887E+00
        12, 5.699946213E+01, 8.500614166E+00, 8.891251564E+00
        13, 8.119461060E+01, 5.976459503E+01, 2.704224014E+01
        14, 8.171720886E+01, 5.981768799E+01, 2.678989792E+01
        15, 8.164123535E+01, 6.031301117E+01, 2.633090210E+01
        16, 8.111598969E+01, 6.026490402E+01, 2.660903168E+01
        17, 8.127311707E+01, 5.926377106E+01, 2.749915886E+01
        18, 8.178817749E+01, 5.931996155E+01, 2.728078842E+01
        19, 8.459928894E+01, 4.611653519E+01, 4.260190964E+01
        20, 8.464254761E+01, 4.562166595E+01, 4.206851196E+01
        21, 8.511264801E+01, 4.562182617E+01, 4.189153290E+01
        22, 8.506679535E+01, 4.610879898E+01, 4.238105392E+01
        23, 8.417392731E+01, 4.562088776E+01, 0.000000000E+00
        24, 8.412828827E+01, 4.611841965E+01, 0.000000000E+00
        25, 8.490470123E+01, 2.415666771E+01, 2.353807449E+01
        26, 8.440554047E+01, 2.415439796E+01, 2.320075798E+01
        27, 8.440688324E+01, 2.365469170E+01, 2.257959747E+01
        28, 8.490616608E+01, 2.365684319E+01, 2.289471054E+01
        29, 8.490317535E+01, 2.465650940E+01, 2.423492241E+01
        30, 8.440415955E+01, 2.465411949E+01, 2.387150002E+01
        31, 6.717801666E+01, 2.688023376E+01, 1.083542824E+01
        32, 6.668244171E+01, 2.688283539E+01, 1.058903503E+01
        33, 6.667242432E+01, 2.638799286E+01, 1.056623936E+01
        34, 6.716813660E+01, 2.638331223E+01, 1.081435394E+01
        35, 6.669072723E+01, 2.738043976E+01, 1.061187363E+01
        36, 6.718950653E+01, 2.737033653E+01, 1.085395145E+01
        37, 6.908819580E+01, 2.295105171E+01, 1.165191841E+01
        38, 6.859724426E+01, 2.294068146E+01, 1.140229130E+01
        39, 6.859326172E+01, 2.243995285E+01, 1.137421036E+01
        40, 6.908444977E+01, 2.245215607E+01, 1.161913395E+01
        41, 6.909249115E+01, 2.345408821E+01, 1.168608093E+01
        42, 6.860130310E+01, 2.344210052E+01, 1.143152237E+01
        43, 5.599933243E+01, 9.000741959E+00, 8.599671364E+00
        44, 5.599921417E+01, 9.500864983E+00, 8.489641190E+00
        45, 5.599943542E+01, 8.500632286E+00, 8.710207939E+00
        46, 3.923929596E+01, 2.067955208E+01, 3.191432714E+00
        47, 3.876361847E+01, 2.070680809E+01, 3.251415730E+00
        48, 3.875329208E+01, 2.020885849E+01, 3.434316397E+00
        49, 3.923148346E+01, 2.018947983E+01, 3.374081135E+00
        50, 3.926250458E+01, 2.116963768E+01, 3.003575325E+00
        51, 3.878243256E+01, 2.120952606E+01, 3.064490318E+00
        52, 1.755026817E+01, 2.256031990E+01, 1.540398502E+01
        53, 1.750914764E+01, 2.296830559E+01, 1.555234337E+01
        54, 1.702980995E+01, 2.278366470E+01, 1.619822121E+01
        55, 1.707589531E+01, 2.236679268E+01, 1.603561020E+01
        56, 1.801696968E+01, 2.261801529E+01, 1.476965904E+01
        57, 1.799372292E+01, 2.306700897E+01, 1.488920784E+01
        58, 8.468948364E+01, 4.512942505E+01, 4.164389801E+01
        59, 8.515749359E+01, 4.513187027E+01, 4.149760437E+01
        60, 8.421957397E+01, 4.512335587E+01, 0.000000000E+00
        61, 2.764909935E+01, 5.129677963E+01, 5.208058834E+00
        62, 2.773314285E+01, 5.177374649E+01, 5.257014275E+00
        63, 2.723310089E+01, 5.189825058E+01, 5.446289063E+00
        64, 2.714603615E+01, 5.142723083E+01, 5.373687744E+00
        65, 2.813938141E+01, 5.117540741E+01, 5.116981030E+00
        66, 2.821883011E+01, 5.165696716E+01, 5.113143921E+00
        67, 5.549932861E+01, 9.000737190E+00, 8.509141922E+00
        68, 5.549921417E+01, 9.500860214E+00, 8.395875931E+00
        69, 5.549943161E+01, 8.500629425E+00, 8.622430801E+00
        70, 8.473905182E+01, 4.463763428E+01, 4.131062698E+01
        71, 8.520555115E+01, 4.464243317E+01, 4.118759155E+01
        72, 8.426521301E+01, 4.462582397E+01, 0.000000000E+00
        73, 6.500000477E+00, 3.499999285E+00, 1.197340584E+01
        74, 7.000000954E+00, 3.499999046E+00, 1.198383045E+01
        75, 7.000000954E+00, 3.999998569E+00, 1.220588112E+01
        76, 6.500000954E+00, 3.999998808E+00, 1.220236874E+01
        77, 6.500000477E+00, 2.999999523E+00, 1.174946594E+01
        78, 7.000000477E+00, 2.999999285E+00, 1.176747417E+01
        79, 6.450979614E+01, 1.497868729E+01, 9.818342209E+00
        80, 6.501709747E+01, 1.497426224E+01, 9.978763580E+00
        81, 6.503414154E+01, 1.545624733E+01, 9.956193924E+00
        82, 6.453012848E+01, 1.545818806E+01, 9.792478561E+00
        83, 6.450233459E+01, 1.449390411E+01, 9.851031303E+00
