nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 1.650214195E+01, 7.997692585E+00, 1.222072411E+01
         2, 1.700224495E+01, 7.997573853E+00, 1.229573345E+01
         3, 1.700264168E+01, 8.497164726E+00, 1.240887165E+01
         4, 1.650251770E+01, 8.497307777E+00, 1.233021641E+01
         5, 1.650180244E+01, 7.498043537E+00, 1.211141682E+01
         6, 1.700188446E+01, 7.497945786E+00, 1.218273830E+01
         7, 3.798731995E+01, 6.348994827E+01, 1.633457565E+01
         8, 3.807058334E+01, 6.392988968E+01, 1.650316620E+01
         9, 3.755094910E+01, 6.399819565E+01, 1.647156143E+01
        10, 3.746767044E+01, 6.355982590E+01, 1.631084061E+01
        11, 3.858861923E+01, 6.386352921E+01, 1.652166939E+01
        12, 3.850502777E+01, 6.342152786E+01, 1.634483147E+01
        13, 4.657663727E+01, 5.217669296E+01, 1.237736607E+01
        14, 4.673925400E+01, 5.264930344E+01, 1.249001694E+01
        15, 4.628070831E+01, 5.278898239E+01, 1.264586639E+01
        16, 4.611706543E+01, 5.231662369E+01, 1.254621029E+01
        17, 4.719907761E+01, 5.250825500E+01, 1.233055496E+01
        18, 4.703772736E+01, 5.203554916E+01, 1.220461273E+01
        19, 2.593638802E+01, 9.799985504E+01, 2.169076729E+01
        20, 2.593586540E+01, 9.849990845E+01, 2.149764252E+01
        21, 2.543546295E+01, 9.849983978E+01, 2.141539764E+01
        22, 2.543603325E+01, 9.799972534E+01, 2.165747070E+01
        23, 2.643673897E+01, 9.799999237E+01, 2.168543625E+01
        24, 2.643626595E+01, 9.849997711E+01, 2.153151512E+01
        25, 5.127190018E+01, 4.595210266E+01, 8.218706131E+00
        26, 5.113705826E+01, 4.546231461E+01, 8.073215485E+00
        27, 5.159675598E+01, 4.532032013E+01, 7.836435318E+00
        28, 5.172980881E+01, 4.581951523E+01, 7.989234924E+00
        29, 5.080922318E+01, 4.610345459E+01, 8.463336945E+00
        30, 5.066429901E+01, 4.561954880E+01, 8.328428268E+00
        31, 1.600203514E+01, 7.997816086E+00, 1.214829826E+01
        32, 1.600238800E+01, 8.497455597E+00, 1.225456238E+01
        33, 1.600171471E+01, 7.498145580E+00, 1.204203892E+01
        34, 2.281514931E+01, 8.782364655E+01, 2.292804337E+01
        35, 2.305012321E+01, 8.721955109E+01, 2.251397133E+01
        36, 2.338274193E+01, 8.752398682E+01, 2.255104065E+01
        37, 2.331061745E+01, 8.792104340E+01, 2.279023361E+01
        38, 2.232861137E+01, 8.775014496E+01, 2.310609436E+01
        39, 2.246878242E+01, 8.718476105E+01, 2.273368454E+01
        40, 4.764601135E+01, 4.923785782E+01, 1.099629307E+01
        41, 4.717615128E+01, 4.938569641E+01, 1.123661232E+01
        42, 4.701895905E+01, 4.891216660E+01, 1.114203644E+01
        43, 4.748925018E+01, 4.876370239E+01, 1.089231396E+01
        44, 4.780295944E+01, 4.971170807E+01, 1.110898399E+01
        45, 4.733355713E+01, 4.985889816E+01, 1.133974838E+01
        46, 9.100009155E+01, 8.250010681E+01, 1.078457451E+01
        47, 9.100009155E+01, 8.300010681E+01, 1.067189121E+01
        48, 9.050010681E+01, 8.300012207E+01, 1.058882999E+01
        49, 9.050010681E+01, 8.250012207E+01, 1.069900322E+01
        50, 9.150006866E+01, 8.250009155E+01, 1.086610413E+01
        51, 9.150006866E+01, 8.300009155E+01, 1.075102997E+01
