nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 8.432925415E+01, 4.984676361E+01, 1.205877113E+01
         2, 8.424156189E+01, 4.952050781E+01, 1.212127399E+01
         3, 8.465226746E+01, 4.947258759E+01, 1.209933281E+01
         4, 8.473987579E+01, 4.980666733E+01, 1.203352642E+01
         5, 8.399229431E+01, 4.998074722E+01, 1.206206608E+01
         6, 8.382117462E+01, 4.956526184E+01, 1.214399052E+01
         7, 9.100716400E+01, 1.000158024E+01, 1.235875130E+01
         8, 9.150693512E+01, 1.000122166E+01, 1.242536163E+01
         9, 9.150799561E+01, 1.050202847E+01, 1.258065796E+01
        10, 9.100851440E+01, 1.050277996E+01, 1.250955200E+01
        11, 9.100576019E+01, 9.500214577E+00, 1.221497726E+01
        12, 9.150585175E+01, 9.500153542E+00, 1.227684784E+01
        13, 7.762004852E+01, 1.520992470E+01, 7.621118546E+00
        14, 7.756865692E+01, 1.569775295E+01, 7.145399570E+00
        15, 7.709049988E+01, 1.559503078E+01, 7.192808628E+00
        16, 7.714958191E+01, 1.512263203E+01, 7.636198997E+00
        17, 7.804286957E+01, 1.581048298E+01, 7.229376316E+00
        18, 7.809576416E+01, 1.531078434E+01, 7.693239689E+00
        19, 3.433763885E+01, 6.698101807E+01, 1.302911758E+01
        20, 3.480155182E+01, 6.683512115E+01, 1.316355801E+01
        21, 3.494841003E+01, 6.731591797E+01, 1.324275684E+01
        22, 3.447698593E+01, 6.745801544E+01, 1.310388565E+01
        23, 3.418200302E+01, 6.650251770E+01, 1.295986366E+01
        24, 3.465206909E+01, 6.635533142E+01, 1.309411049E+01
        25, 8.052645874E+01, 5.468165970E+01, 1.175028133E+01
        26, 8.025151062E+01, 5.428410339E+01, 1.179573822E+01
        27, 8.065552521E+01, 5.406750870E+01, 1.179032326E+01
        28, 8.092801666E+01, 5.446216583E+01, 1.174183941E+01
        29, 7.984665680E+01, 5.451119614E+01, 1.180007076E+01
        30, 8.012545776E+01, 5.491244888E+01, 1.175737858E+01
        31, 8.068095398E+01, 6.855257416E+01, 1.188351536E+01
        32, 8.043660736E+01, 6.902106476E+01, 1.189701080E+01
        33, 8.000840759E+01, 6.872169495E+01, 1.187785244E+01
        34, 8.025549316E+01, 6.822885132E+01, 1.186329556E+01
        35, 8.111608124E+01, 6.884954071E+01, 1.190485287E+01
        36, 8.087217712E+01, 6.931370544E+01, 1.191769028E+01
        37, 7.992576599E+01, 8.974339485E+00, 1.033166695E+01
        38, 7.995523834E+01, 8.492307663E+00, 1.038399887E+01
        39, 8.045722961E+01, 8.507484436E+00, 1.043066597E+01
        40, 8.042858124E+01, 8.997294426E+00, 1.038445854E+01
        41, 7.942531586E+01, 8.955886841E+00, 1.028835583E+01
        42, 7.945565033E+01, 8.477832794E+00, 1.034631538E+01
        43, 3.049973106E+01, 3.000314951E+00, 9.610092163E+00
        44, 3.099970245E+01, 3.000360489E+00, 9.554060936E+00
        45, 3.099955559E+01, 3.500513315E+00, 9.489686012E+00
        46, 3.049960518E+01, 3.500442982E+00, 9.552145004E+00
        47, 3.049983215E+01, 2.500210047E+00, 9.672720909E+00
        48, 3.099981499E+01, 2.500237226E+00, 9.624005318E+00
        49, 8.092678833E+01, 6.807039642E+01, 1.186752319E+01
        50, 8.050125885E+01, 6.772925568E+01, 1.184621334E+01
        51, 8.136134338E+01, 6.838582611E+01, 1.189021873E+01
        52, 6.787654877E+01, 3.051323128E+01, 1.219614887E+01
        53, 6.831600952E+01, 3.026324463E+01, 1.265839481E+01
        54, 6.863912964E+01, 3.066923904E+01, 1.156845856E+01
        55, 6.818835449E+01, 3.091624641E+01, 1.137834454E+01
        56, 6.800745392E+01, 2.985359001E+01, 1.334348202E+01
        57, 6.758085632E+01, 3.009871483E+01, 1.279867077E+01
        58, 1.349730396E+01, 1.801495743E+01, 1.163242722E+01
        59, 1.299780846E+01, 1.801439857E+01, 1.165586662E+01
        60, 1.299677181E+01, 1.751255417E+01, 1.159187508E+01
        61, 1.349608898E+01, 1.751286888E+01, 1.156838417E+01
        62, 1.299897861E+01, 1.851644707E+01, 1.172205448E+01
        63, 1.349867630E+01, 1.851727295E+01, 1.169837189E+01
        64, 9.100424194E+01, 8.998762131E+00, 1.207791138E+01
        65, 9.150466156E+01, 8.998706818E+00, 1.213477993E+01
        66, 7.856559753E+01, 1.542583752E+01, 7.849833965E+00
        67, 7.850985718E+01, 1.594398594E+01, 7.431481361E+00
        68, 7.893199921E+01, 8.940972328E+00, 1.025526714E+01
        69, 7.895673370E+01, 8.466938019E+00, 1.031752777E+01
        70, 2.999976730E+01, 3.000263214E+00, 9.661592484E+00
        71, 2.999966049E+01, 3.500364304E+00, 9.609794617E+00
        72, 2.999985123E+01, 2.500178337E+00, 9.717627525E+00
        73, 6.803173065E+01, 2.730171967E+01, 1.449057293E+01
        74, 6.830439758E+01, 2.774156570E+01, 1.496432686E+01
        75, 6.792530060E+01, 2.801313400E+01, 1.462887859E+01
        76, 6.764824677E+01, 2.756697655E+01, 1.430483532E+01
        77, 6.867946625E+01, 2.746106529E+01, 1.512813950E+01
        78, 6.841194916E+01, 2.702916336E+01, 1.456800747E+01
        79, 6.729670715E+01, 2.966536140E+01, 1.320099354E+01
        80, 6.771228790E+01, 2.942203140E+01, 1.370254326E+01
        81, 9.150322723E+01, 8.496733665E+00, 1.199817181E+01
        82, 9.100257874E+01, 8.497497559E+00, 1.194618988E+01
        83, 6.793327332E+01, 3.333902740E+01, 9.965390205E+00
        84, 6.818717194E+01, 3.380637741E+01, 9.844421387E+00
        85, 6.778034210E+01, 3.407359314E+01, 1.054636288E+01
        86, 6.752124786E+01, 3.359381104E+01, 1.053277397E+01
        87, 6.859437561E+01, 3.352363586E+01, 8.989481926E+00
        88, 6.834939575E+01, 3.307925034E+01, 9.311487198E+00
        89, 7.845857239E+01, 8.459772110E+00, 1.029850388E+01
        90, 7.843424225E+01, 8.933874130E+00, 1.023183346E+01
        91, 2.949980736E+01, 3.000206470E+00, 9.709055901E+00
        92, 2.949972343E+01, 3.500279665E+00, 9.662857056E+00
        93, 2.949987411E+01, 2.500142813E+00, 9.759292603E+00
        94, 6.878160858E+01, 2.674247932E+01, 1.449967384E+01
        95, 6.903597260E+01, 2.715855980E+01, 1.503078079E+01
        96, 2.662937164E+01, 8.079423523E+01, 1.580051708E+01
        97, 2.703788185E+01, 8.053359985E+01, 1.563946152E+01
        98, 2.722546768E+01, 8.092565155E+01, 1.582604313E+01
        99, 2.681178093E+01, 8.120981598E+01, 1.599333763E+01
       100, 2.685385704E+01, 8.011734009E+01, 1.542733765E+01
       101, 2.648674583E+01, 8.037280273E+01, 1.558790874E+01
       102, 3.416817474E+01, 8.120676422E+01, 1.703106117E+01
       103, 3.366026306E+01, 8.128356934E+01, 1.687228012E+01
       104, 3.359532166E+01, 8.080123901E+01, 1.671645737E+01
       105, 3.411359024E+01, 8.071933746E+01, 1.687915802E+01
       106, 3.423055267E+01, 8.169349670E+01, 1.717037582E+01
       107, 3.373675919E+01, 8.177197266E+01, 1.701894379E+01
       108, 1.749985313E+01, 1.801835442E+01, 1.140155411E+01
       109, 1.699835396E+01, 1.801762390E+01, 1.143485165E+01
       110, 1.699497604E+01, 1.751079369E+01, 1.137259197E+01
       111, 1.750139046E+01, 1.750759315E+01, 1.133874512E+01
       112, 1.750212669E+01, 1.852506256E+01, 1.146568775E+01
       113, 1.699677086E+01, 1.852541542E+01, 1.149955559E+01
       114, 2.632839584E+01, 8.105542755E+01, 1.596787357E+01
       115, 2.612888718E+01, 8.064624786E+01, 1.576904583E+01
       116, 7.091983795E+01, 3.427038574E+01, 3.832395554E+00
       117, 7.137922668E+01, 3.403944778E+01, 3.351091146E+00
       118, 7.160170746E+01, 3.440257645E+01, 2.974576235E+00
       119, 7.115979767E+01, 3.463890076E+01, 3.249335527E+00
       120, 7.065155792E+01, 3.390430069E+01, 4.481313705E+00
       121, 7.108641815E+01, 3.365101242E+01, 3.891438723E+00
       122, 8.422344208E+01, 1.481918335E+01, 1.153754330E+01
       123, 8.432895660E+01, 1.432801914E+01, 1.150613022E+01
       124, 8.472383118E+01, 1.447557354E+01, 1.173131466E+01
       125, 8.465457153E+01, 1.497219086E+01, 1.180192184E+01
       126, 8.379801941E+01, 1.460948849E+01, 1.127346039E+01
       127, 8.393596649E+01, 1.411652660E+01, 1.127597713E+01
       128, 9.050189209E+01, 8.998342514E+00, 1.201686001E+01
       129, 9.050177002E+01, 8.498431206E+00, 1.189084244E+01
       130, 2.899985123E+01, 3.000146627E+00, 9.752758026E+00
       131, 2.899979210E+01, 3.500191212E+00, 9.711582184E+00
       132, 2.899990082E+01, 2.500104427E+00, 9.797655106E+00
       133, 7.794011688E+01, 8.926259995E+00, 1.021965599E+01
       134, 7.796412659E+01, 8.455978394E+00, 1.028999615E+01
       135, 7.745803833E+01, 8.921958923E+00, 1.021952152E+01
       136, 7.746960449E+01, 8.452013016E+00, 1.029237652E+01
       137, 3.392215729E+01, 1.953828239E+01, 9.739269257E+00
       138, 3.349932098E+01, 1.969510460E+01, 9.827121735E+00
       139, 3.358944702E+01, 1.926844025E+01, 9.742936134E+00
       140, 3.396487427E+01, 1.928826904E+01, 9.685811996E+00
       141, 3.418785477E+01, 1.974102592E+01, 9.723978043E+00
       142, 3.383550644E+01, 2.021665764E+01, 9.857827187E+00
       143, 6.413844299E+01, 4.136273956E+01, 1.295272827E+01
       144, 6.399415970E+01, 4.089778137E+01, 1.292828846E+01
       145, 6.443101501E+01, 4.065972900E+01, 1.288507557E+01
       146, 6.456248474E+01, 4.111182404E+01, 1.291164684E+01
       147, 6.371356964E+01, 4.161528015E+01, 1.299333668E+01
       148, 6.356039047E+01, 4.112556839E+01, 1.296969604E+01
       149, 4.367848206E+01, 7.490718079E+01, 1.781985092E+01
       150, 4.309451675E+01, 7.478195953E+01, 1.769395447E+01
       151, 4.333470154E+01, 7.433657074E+01, 1.744175911E+01
       152, 4.391929245E+01, 7.446430969E+01, 1.755189133E+01
       153, 4.343837357E+01, 7.535378265E+01, 1.811043167E+01
       154, 4.285595703E+01, 7.522688293E+01, 1.796181107E+01
       155, 2.849989700E+01, 3.000085354E+00, 9.793076515E+00
       156, 2.849986267E+01, 3.500101328E+00, 9.756699562E+00
       157, 2.849992943E+01, 2.500064850E+00, 9.833057404E+00
       158, 4.425867081E+01, 7.505374146E+01, 1.792753220E+01
       159, 4.449930954E+01, 7.461113739E+01, 1.764380836E+01
       160, 3.310805893E+01, 1.986076927E+01, 9.904605865E+00
       161, 3.315353394E+01, 1.935667992E+01, 9.823499680E+00
       162, 5.255784225E+01, 8.935046387E+01, 5.645106792E+00
       163, 5.306370163E+01, 8.920689392E+01, 5.067071915E+00
       164, 5.309844589E+01, 8.971857452E+01, 6.004328728E+00
       165, 5.261718369E+01, 8.982487488E+01, 6.273446560E+00
       166, 5.247831726E+01, 8.888594818E+01, 5.066968441E+00
       167, 5.297417068E+01, 8.873092651E+01, 4.177705765E+00
       168, 6.929741669E+01, 6.456308746E+01, 1.172939873E+01
       169, 6.884648132E+01, 6.453421783E+01, 1.172553253E+01
       170, 6.908543396E+01, 6.414245605E+01, 1.172951221E+01
       171, 6.954444122E+01, 6.416408539E+01, 1.173336601E+01
       172, 6.860900116E+01, 6.493412781E+01, 1.172148037E+01
       173, 6.904389954E+01, 6.492738342E+01, 1.172507286E+01
       174, 7.646916962E+01, 8.947009087E+00, 1.025005913E+01
       175, 7.648160553E+01, 8.484222412E+00, 1.032556248E+01
       176, 7.697852325E+01, 8.477493286E+00, 1.030158710E+01
       177, 7.696382141E+01, 8.919332504E+00, 1.023124218E+01
       178, 7.597959900E+01, 8.974855423E+00, 1.028187561E+01
       179, 7.599041748E+01, 8.496120453E+00, 1.036027050E+01
       180, 2.799994469E+01, 3.000024080E+00, 9.830594063E+00
       181, 2.799993324E+01, 3.500011921E+00, 9.798900604E+00
       182, 2.799995804E+01, 2.500025511E+00, 9.865405083E+00
