nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 8.897774506E+01, 5.598206329E+01, 1.183844376E+01
         2, 8.898114014E+01, 5.648527908E+01, 1.187245750E+01
         3, 8.847764587E+01, 5.648232269E+01, 1.187261200E+01
         4, 8.847384644E+01, 5.597870255E+01, 1.183799934E+01
         5, 8.948120117E+01, 5.598501587E+01, 1.183868408E+01
         6, 8.948420715E+01, 5.648785400E+01, 1.187228203E+01
         7, 9.998278618E-01, 3.547493744E+01, 1.017661667E+01
         8, 9.998112321E-01, 3.497526932E+01, 1.022991371E+01
         9, 1.499560356E+00, 3.497474289E+01, 1.022752476E+01
        10, 1.499598384E+00, 3.547442245E+01, 1.017460251E+01
        11, 4.999543130E-01, 3.547535706E+01, 1.017783165E+01
        12, 4.999496937E-01, 3.497569656E+01, 1.023123646E+01
        13, 3.103261757E+01, 9.552263641E+01, 1.708703995E+01
        14, 3.052386475E+01, 9.552109528E+01, 1.730523300E+01
        15, 3.047189713E+01, 9.502876282E+01, 1.712004471E+01
        16, 3.098757935E+01, 9.503420258E+01, 1.692452621E+01
        17, 3.106185722E+01, 9.600839233E+01, 1.725599861E+01
        18, 3.052466774E+01, 9.599747467E+01, 1.750866699E+01
        19, 2.495541096E+00, 9.997669458E-01, 1.092757988E+01
        20, 2.494055986E+00, 4.999577403E-01, 1.050772858E+01
        21, 2.992569923E+00, 4.999794364E-01, 1.057919502E+01
        22, 2.994054317E+00, 9.998749495E-01, 1.099317074E+01
        23, 1.997028112E+00, 9.995737672E-01, 1.087260628E+01
        24, 1.995542049E+00, 4.999147654E-01, 1.044788361E+01
        25, 9.799989319E+01, 9.449993134E+01, 1.407001781E+01
        26, 9.849994659E+01, 9.449996948E+01, 1.406417656E+01
        27, 9.849995422E+01, 9.499997711E+01, 1.408666420E+01
        28, 9.799990082E+01, 9.499994659E+01, 1.409295273E+01
        29, 9.849993896E+01, 9.399996948E+01, 1.404001999E+01
        30, 9.799987793E+01, 9.399992371E+01, 1.404539776E+01
        31, 5.186209869E+01, 2.825507545E+01, 9.076442719E+00
        32, 5.141523361E+01, 2.840329742E+01, 8.988070488E+00
        33, 5.140154648E+01, 2.795249939E+01, 8.897457123E+00
        34, 5.185172653E+01, 2.780324364E+01, 8.989209175E+00
        35, 5.187994385E+01, 2.870125198E+01, 9.174907684E+00
        36, 5.143607712E+01, 2.886578751E+01, 9.095041275E+00
        37, 8.897447205E+01, 5.547894669E+01, 1.180438423E+01
        38, 8.847019196E+01, 5.547519302E+01, 1.180342770E+01
        39, 8.947829437E+01, 5.548226166E+01, 1.180519104E+01
        40, 3.183321762E+01, 6.139628220E+01, 1.067985535E+01
        41, 3.159995461E+01, 6.101020432E+01, 1.056488037E+01
        42, 3.211359024E+01, 6.091574478E+01, 1.060821629E+01
        43, 3.202046967E+01, 6.131053925E+01, 1.068020439E+01
        44, 3.136112404E+01, 6.154549408E+01, 1.066178226E+01
        45, 3.183863258E+01, 6.178282547E+01, 1.078307819E+01
        46, 9.500290680E+01, 5.500001431E+00, 1.008848190E+01
        47, 9.550153351E+01, 5.500000954E+00, 1.008903313E+01
        48, 9.550102997E+01, 6.000000477E+00, 1.009764004E+01
        49, 9.500196838E+01, 6.000000954E+00, 1.009708214E+01
        50, 9.500428009E+01, 5.000002861E+00, 1.008055305E+01
        51, 9.550228882E+01, 5.000000954E+00, 1.008088303E+01
        52, 8.897133636E+01, 5.497593689E+01, 1.177073002E+01
        53, 8.846668243E+01, 5.497181702E+01, 1.176905823E+01
        54, 8.947549438E+01, 5.497959900E+01, 1.177215862E+01
        55, 3.650765991E+01, 2.524111366E+01, 4.854302406E+00
        56, 3.665946198E+01, 2.470870781E+01, 5.172849178E+00
        57, 3.709262085E+01, 2.492802238E+01, 4.842303753E+00
        58, 3.693720627E+01, 2.546902275E+01, 4.456234932E+00
        59, 3.606854248E+01, 2.503552055E+01, 5.300051212E+00
        60, 3.621768951E+01, 2.451065254E+01, 5.535199642E+00
        61, 2.333784485E+01, 3.494073868E+01, 1.283618736E+01
        62, 2.344038582E+01, 3.541175079E+01, 1.298668289E+01
        63, 2.295857430E+01, 3.547322083E+01, 1.264359856E+01
        64, 2.286357117E+01, 3.500106430E+01, 1.252422619E+01
        65, 2.391770172E+01, 3.534588623E+01, 1.337949181E+01
        66, 2.381033897E+01, 3.487508011E+01, 1.318838787E+01
        67, 9.500389099E+01, 4.500001907E+00, 1.007260513E+01
        68, 9.550343323E+01, 4.500001431E+00, 1.007285118E+01
        69, 9.450429535E+01, 4.500002384E+00, 1.007210922E+01
        70, 9.450466919E+01, 5.000003815E+00, 1.008031464E+01
        71, 8.896833038E+01, 5.447304916E+01, 1.173728275E+01
        72, 8.846332550E+01, 5.446857452E+01, 1.173497581E+01
        73, 8.947282410E+01, 5.447703934E+01, 1.173923874E+01
        74, 2.401717758E+01, 3.582014465E+01, 1.351946068E+01
        75, 2.353064919E+01, 3.588817596E+01, 1.308953285E+01
        76, 9.263955116E+00, 1.535340786E+01, 1.663023567E+01
        77, 9.604356766E+00, 1.568845844E+01, 1.540370941E+01
        78, 9.203699112E+00, 1.594096375E+01, 1.567754173E+01
        79, 9.069299698E+00, 1.559910202E+01, 1.654487801E+01
        80, 9.409831047E+00, 1.491679573E+01, 1.716666031E+01
        81, 9.832064629E+00, 1.526777077E+01, 1.565714931E+01
        82, 3.808479691E+01, 8.145013428E+01, 1.265612984E+01
        83, 3.791704178E+01, 8.202436066E+01, 1.274217892E+01
        84, 3.754462051E+01, 8.177966309E+01, 1.278644085E+01
        85, 3.758551407E+01, 8.116480255E+01, 1.272659779E+01
        86, 3.841773987E+01, 8.173003387E+01, 1.261227798E+01
