nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 3.063716888E+00, 9.601312256E+01, 2.278271294E+01
         2, 2.536703110E+00, 9.600671387E+01, 2.264642906E+01
         3, 2.537452936E+00, 9.550809479E+01, 2.257836723E+01
         4, 3.062508821E+00, 9.551579285E+01, 2.271815681E+01
         5, 3.061434031E+00, 9.650923920E+01, 2.281148148E+01
         6, 2.533398151E+00, 9.650470734E+01, 2.268535423E+01
         7, 6.100443649E+01, 6.302110291E+01, 8.123703003E+00
         8, 6.066106796E+01, 6.354788971E+01, 8.167583466E+00
         9, 6.026858521E+01, 6.295776749E+01, 9.416519165E+00
        10, 6.064335632E+01, 6.264153671E+01, 9.028899193E+00
        11, 6.142605209E+01, 6.337909698E+01, 6.992292404E+00
        12, 6.119191360E+01, 6.382851410E+01, 6.146472454E+00
        13, 9.171424866E+01, 4.665408325E+01, 6.852510452E+00
        14, 9.223489380E+01, 4.667572784E+01, 6.623109341E+00
        15, 9.223727417E+01, 4.717102814E+01, 6.774830818E+00
        16, 9.170829773E+01, 4.714579010E+01, 6.997287750E+00
        17, 9.223918152E+01, 4.618410492E+01, 6.473010540E+00
        18, 9.171897888E+01, 4.616254807E+01, 6.711647987E+00
        19, 3.056217432E+00, 9.700751495E+01, 2.280411720E+01
        20, 2.527047157E+00, 9.700302887E+01, 2.269615746E+01
        21, 9.522412300E+00, 2.354911041E+01, 1.860893059E+01
        22, 9.012812614E+00, 2.353228760E+01, 1.833647728E+01
        23, 9.014988899E+00, 2.302118111E+01, 1.835246849E+01
        24, 9.528706551E+00, 2.303514099E+01, 1.862772751E+01
        25, 9.007720947E+00, 2.404270744E+01, 1.829605103E+01
        26, 9.512569427E+00, 2.406734467E+01, 1.856374359E+01
        27, 3.040168762E+00, 9.750454712E+01, 2.276347542E+01
        28, 2.518976927E+00, 9.750410461E+01, 2.268285751E+01
        29, 8.652389526E+01, 6.494559479E+01, 1.236271572E+01
        30, 8.700736237E+01, 6.492145538E+01, 1.223331642E+01
        31, 8.701661682E+01, 6.542978668E+01, 1.224566460E+01
        32, 8.653150940E+01, 6.544882965E+01, 1.236947727E+01
        33, 8.699846649E+01, 6.441372681E+01, 1.221513367E+01
        34, 8.651361084E+01, 6.444086456E+01, 1.235041714E+01
        35, 3.587910891E+00, 9.701700592E+01, 2.294854355E+01
        36, 3.564805031E+00, 9.751441193E+01, 2.286914063E+01
        37, 3.110322380E+01, 8.436711884E+01, 1.174631119E+01
        38, 3.060516930E+01, 8.432872009E+01, 1.148377705E+01
        39, 3.064619064E+01, 8.383040619E+01, 1.095429420E+01
        40, 3.114433098E+01, 8.387091064E+01, 1.119693947E+01
        41, 3.056619644E+01, 8.482720184E+01, 1.210254955E+01
        42, 3.106412697E+01, 8.486357880E+01, 1.238671398E+01
        43, 3.575910187E+01, 2.064669991E+01, 1.378582573E+01
        44, 3.619198990E+01, 2.082805443E+01, 1.092236328E+01
        45, 3.595154190E+01, 2.136990929E+01, 1.092337704E+01
        46, 3.549897003E+01, 2.117811203E+01, 1.293518829E+01
        47, 3.591960144E+01, 2.016041183E+01, 1.493268108E+01
        48, 3.638983536E+01, 2.013331795E+01, 1.052413940E+01
        49, 1.319376183E+01, 2.321671867E+01, 2.150385475E+01
        50, 1.267815876E+01, 2.321723938E+01, 2.099377441E+01
        51, 1.278670216E+01, 2.274472046E+01, 2.104414558E+01
        52, 1.328319740E+01, 2.273667717E+01, 2.151030540E+01
        53, 1.312325382E+01, 2.369728661E+01, 2.150975418E+01
        54, 1.260664368E+01, 2.369275284E+01, 2.097161484E+01
        55, 4.119952679E+00, 9.703340912E+01, 2.314345360E+01
        56, 4.092069626E+00, 9.752143097E+01, 2.301303101E+01
        57, 8.740863800E+01, 5.927067566E+01, 1.153546810E+01
        58, 8.692649078E+01, 5.932327271E+01, 1.170817280E+01
        59, 8.690838623E+01, 5.880245209E+01, 1.162463093E+01
        60, 8.738877106E+01, 5.873237991E+01, 1.144971943E+01
        61, 8.741902161E+01, 5.979558945E+01, 1.161705780E+01
        62, 8.692951202E+01, 5.984344482E+01, 1.178952217E+01
        63, 4.648572445E+00, 9.704985809E+01, 2.341488266E+01
        64, 4.616011143E+00, 9.753962708E+01, 2.321103096E+01
        65, 4.405775452E+01, 2.007625008E+01, 5.400616646E+00
        66, 4.376710510E+01, 2.046540451E+01, 5.193229198E+00
        67, 4.325082779E+01, 2.008276176E+01, 4.559483051E+00
        68, 4.369163513E+01, 1.975941277E+01, 4.933016777E+00
        69, 4.424150848E+01, 2.069044495E+01, 5.752605438E+00
        70, 4.453406525E+01, 2.027839661E+01, 5.974034786E+00
        71, 2.448203850E+01, 8.712877655E+01, 6.820378780E+00
        72, 2.398643684E+01, 8.706536865E+01, 6.256503105E+00
        73, 2.401763725E+01, 8.658835602E+01, 6.251089096E+00
        74, 2.451879311E+01, 8.665221405E+01, 6.796216965E+00
        75, 2.444225311E+01, 8.760675049E+01, 6.845829487E+00
