nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 5.296850586E+01, 1.396416187E+01, 1.739226341E+01
         2, 5.346957016E+01, 1.396843910E+01, 1.749522018E+01
         3, 5.341331482E+01, 1.444277287E+01, 1.773986053E+01
         4, 5.292690659E+01, 1.444184780E+01, 1.763330841E+01
         5, 5.299319077E+01, 1.348490906E+01, 1.714508820E+01
         6, 5.349898911E+01, 1.349056053E+01, 1.723964500E+01
         7, 7.248712158E+01, 9.157202721E+00, 1.098857784E+01
         8, 7.257840729E+01, 9.747073174E+00, 1.087185192E+01
         9, 7.208308411E+01, 9.834299088E+00, 1.112932968E+01
        10, 7.202141571E+01, 9.463106155E+00, 1.118061352E+01
        11, 7.306294250E+01, 9.696117401E+00, 1.062804890E+01
        12, 7.303450012E+01, 9.148881912E+00, 1.073418236E+01
        13, 8.410771370E+00, 3.194518661E+01, 1.100223160E+01
        14, 8.962744713E+00, 3.192936325E+01, 1.117018318E+01
        15, 8.960401535E+00, 3.241914368E+01, 1.092901993E+01
        16, 8.434178352E+00, 3.244549561E+01, 1.074620247E+01
        17, 8.379555702E+00, 3.147350121E+01, 1.124775219E+01
        18, 8.949654579E+00, 3.147363472E+01, 1.140699291E+01
        19, 5.712726974E+01, 4.841978073E+01, 1.486648083E+01
        20, 5.761777115E+01, 4.842861938E+01, 1.488727474E+01
        21, 5.762180328E+01, 4.891640472E+01, 1.481727028E+01
        22, 5.713625717E+01, 4.890280151E+01, 1.479802322E+01
        23, 5.761162567E+01, 4.794298553E+01, 1.495910263E+01
        24, 5.712061310E+01, 4.793318176E+01, 1.493811035E+01
        25, 6.848848724E+01, 4.282460785E+01, 1.576139450E+01
        26, 6.868244171E+01, 4.327904510E+01, 1.566617584E+01
        27, 6.812579346E+01, 4.331999969E+01, 1.569419670E+01
        28, 6.793306732E+01, 4.286607742E+01, 1.579009819E+01
        29, 6.902307892E+01, 4.277922058E+01, 1.573231125E+01
        30, 6.921788025E+01, 4.323318481E+01, 1.563794422E+01
        31, 9.600000000E+01, 5.750000000E+01, 1.298016548E+01
        32, 9.650000000E+01, 5.750000000E+01, 1.302507305E+01
        33, 9.650000000E+01, 5.800000000E+01, 1.330572319E+01
        34, 9.600000000E+01, 5.800000000E+01, 1.325795364E+01
