nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
         1, 6.553148651E+01, 3.750000000E-01, 0.000000000E+00
         2, 6.478775787E+01, 3.750000000E-01, 0.000000000E+00
         3, 6.444271088E+01, 0.000000000E+00, 0.000000000E+00
         4, 6.493852234E+01, 3.546066800E-15, 0.000000000E+00
         5, 6.513281250E+01, 7.500000000E-01, 0.000000000E+00
         6, 6.543434143E+01, 7.092133599E-15, 0.000000000E+00
         7, 6.593016052E+01, 1.100000015E-14, 0.000000000E+00
         8, 8.050708771E+01, 5.655128479E+01, 6.394129753E+00
         9, 8.078243256E+01, 5.691184998E+01, 6.156103134E+00
        10, 8.024599457E+01, 5.716749954E+01, 6.058967590E+00
        11, 7.986840820E+01, 5.678180695E+01, 6.454047203E+00
        12, 8.093271637E+01, 5.628901291E+01, 6.264034271E+00
        13, 8.124282074E+01, 5.660727310E+01, 6.136625290E+00
        14, 1.250000000E+01, 6.400000000E+01, 1.135621643E+01
        15, 1.250000000E+01, 6.350000000E+01, 1.135726547E+01
        16, 1.300000000E+01, 6.350000000E+01, 1.130638218E+01
        17, 1.300000000E+01, 6.400000000E+01, 1.130579185E+01
        18, 1.200000000E+01, 6.400000000E+01, 1.140374947E+01
        19, 1.200000000E+01, 6.350000000E+01, 1.140527534E+01
        20, 6.688480377E+01, 6.595922852E+01, 1.388207340E+01
        21, 6.652232361E+01, 6.565412140E+01, 1.399131393E+01
        22, 6.675214386E+01, 6.526969910E+01, 1.374297428E+01
        23, 6.717391205E+01, 6.562766266E+01, 1.360682201E+01
        24, 6.658638000E+01, 6.630408478E+01, 1.421539688E+01
        25, 6.630313110E+01, 6.603321838E+01, 1.427531528E+01
        26, 6.327625656E+01, 7.237206268E+01, 1.350451660E+01
        27, 6.346850204E+01, 7.280408478E+01, 1.279465199E+01
        28, 6.306344604E+01, 7.300099945E+01, 1.212062168E+01
        29, 6.289596176E+01, 7.250518036E+01, 1.284465599E+01
        30, 6.364980316E+01, 7.215692902E+01, 1.445112705E+01
        31, 6.387125778E+01, 7.257699585E+01, 1.355816650E+01
        32, 6.921252441E+01, 3.415147400E+01, 9.733915329E+00
        33, 6.900955963E+01, 3.465127182E+01, 9.803480148E+00
        34, 6.854724121E+01, 3.449770737E+01, 9.872286797E+00
        35, 6.873838043E+01, 3.401527405E+01, 9.812234879E+00
        36, 6.965778351E+01, 3.433180618E+01, 9.656935692E+00
        37, 6.945848846E+01, 3.480395126E+01, 9.729562759E+00
        38, 4.670600128E+01, 3.975327301E+01, 1.421273422E+01
        39, 4.645856094E+01, 3.933927536E+01, 1.463171005E+01
        40, 4.693927765E+01, 3.905437469E+01, 1.427673817E+01
        41, 4.708985519E+01, 3.946710205E+01, 1.398161697E+01
        42, 4.606341171E+01, 3.964649582E+01, 1.490158844E+01
        43, 4.636698151E+01, 4.005363846E+01, 1.436732388E+01
        44, 6.885424805E+01, 3.513623810E+01, 9.866888046E+00
        45, 6.837921906E+01, 3.497832108E+01, 9.934659958E+00
        46, 9.150000000E+01, 9.350000000E+01, 8.570852280E+00
        47, 9.100000000E+01, 9.350000000E+01, 8.572599411E+00
        48, 9.100000000E+01, 9.300000000E+01, 8.571845055E+00
        49, 9.150000000E+01, 9.300000000E+01, 8.570029259E+00
        50, 9.150000000E+01, 9.400000000E+01, 8.571595192E+00
        51, 9.100000000E+01, 9.400000000E+01, 8.573271751E+00
        52, 1.200000000E+01, 9.550000000E+01, 1.123369026E+01
        53, 1.200000000E+01, 9.600000000E+01, 1.120875072E+01
